region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,etapa_vida,tipo_hogar,indice_experiencia,nivel_economico,categoria_empleo,nivel_establecimiento,estado_residencial,segmento_senior,categoria_valor,antiguedad_servicio,etapa_vida_v2,estructura_familiar,situacion_laboral,indice_valor_unificado,indice_fidelizacion,potencial_crecimiento,estabilidad_familiar,score_cliente,categoria_cliente_refinada,etapa_vida_final,indice_economico_v2,indice_estabilidad_v2,indice_potencial_v2,nivel_estabilidad,nivel_potencial,score_cliente_v2,segmento_final,valor_actual,valor_potencial,perfil_cliente_v2,estructura_familiar_v3,indice_economico_v3,indice_estabilidad_v3,indice_potencial_v3,score_cliente_v3,nivel_economico_v3,nivel_estabilidad_v3,nivel_potencial_v3,valor_actual_v3,valor_potencial_v3,categoria_valor_v3,segmento_final_v3,perfil_cliente_v3,estructura_familiar_v4,income_norm,ed_norm,employ_norm,tenure_norm,address_norm,age_norm,indice_economico_v4,indice_estabilidad_v4,indice_potencial_v4,score_cliente_v4,nivel_economico_v4,nivel_estabilidad_v4,nivel_potencial_v4,valor_actual_v4,valor_potencial_v4,categoria_valor_v4,segmento_v4,perfil_cliente_v4,estructura_familiar_final,income_norm_final,ed_norm_final,employ_norm_final,tenure_norm_final,address_norm_final,age_norm_final,indice_economico_final,indice_estabilidad_final,indice_potencial_final,score_cliente_final,nivel_economico_final,nivel_estabilidad_final,nivel_potencial_final,valor_actual_final,valor_potencial_final,categoria_valor_final,perfil_cliente_final
1,68,52,1,17,120.0,1,24,0.0,0,2,1,Avanzada_Carrera,Pareja,0.7058823529411765,Básico,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Alta,Alto,Premium,Medio,Establecido,0.4031741415378335,VIP,Adulto_Maduro,0.1231654676258992,0.6035418009886095,0.2687791689725143,Premium,Emergente,0.3444387412403064,Alto_Valor,113.33333333333331,152.25350027670171,Fidelizado,Individual,0.0468354430379746,0.6032288119432261,0.2607598039215686,0.3057504304198908,Básico,Arraigado,Básico,22.666666666666668,28.577222222222225,Alto_Valor,Preferente,Regular,Individual,0.0669077757685352,0.0,0.5106382978723404,0.943661971830986,0.3090909090909091,0.576271186440678,0.0401446654611211,0.6032288119432261,0.1905903614794749,0.2954674632576339,Básico,Arraigado,Moderado,0.0631383236125614,0.0751718795330875,Premium,Alto_Valor,Elite,Individual,0.7161290322580646,0.0,0.631578947368421,0.9436619718309859,0.41975308641975306,0.576271186440678,0.5012903225806452,0.6716818127739799,0.7162728453011086,0.6254221009644514,Alto_Valor,Arraigado,Medio,1.3919127669241256,2.388902084899808,Alto_Valor,Fidelizado
3,53,33,0,10,101.0,5,4,0.0,1,2,4,Inicial_Carrera,Compartido,0.2666666666666666,Premium,En_Desarrollo,Establecido,Establecido,Regular,Premium,Establecido,Adulto_Joven,Individual,Experiencia_Inicial,Muy_Alto,Alto,Muy_Alto,Establecido,0.4535645951324047,VIP,Adulto_Joven,0.4363309352517985,0.3841929937674619,0.5121902478017586,Establecido,Premium,0.4306476211680559,Premium,74.34722222222223,152.7312150279776,Premium_Plus,Individual,0.3388185654008439,0.3827062958018907,0.4819444444444444,0.3971170347542904,Premium,Consolidado,Superior,74.34722222222223,110.17845293209878,Premium,Premium,Elite,Individual,0.0554550934297769,1.0,0.0851063829787234,0.7323943661971831,0.1818181818181818,0.2542372881355932,0.4332730560578662,0.3827062958018907,0.5106696423010371,0.4285256692041101,Premium,Consolidado,Superior,0.0812299960098141,0.1227116890162606,Premium,Premium,Elite,Individual,0.5935483870967742,1.0,0.10526315789473684,0.7323943661971831,0.24691358024691357,0.2542372881355932,0.7154838709677418,0.41277581015658604,1.416656479909451,0.81988783236635,Premium,Consolidado,Superior,2.0565197637437524,4.969901813113193,Premium,Elite
3,55,48,1,19,67.0,1,25,0.0,0,3,1,Media_Carrera,Familia,0.8333333333333334,Básico,Experimentado,Maduro,Establecido,Regular,Alto_Valor,Leal,Adulto,Pequeña,Experiencia_Alta,Medio,Premium,Bajo,Arraigado,0.3384253023113424,Premium,Adulto_Maduro,0.1041007194244604,0.5501203524607781,0.2755531139604446,Premium,Emergente,0.3167990515461844,Valor,51.18055555555555,85.46205863534979,Fidelizado,Pequeña,0.0244725738396624,0.5487901490178986,0.2930555555555555,0.288558619666813,Básico,Arraigado,Moderado,10.23611111111111,13.235860339506171,Valor,Preferente,Regular,Pequeña,0.0349608197709463,0.0,0.5319148936170213,0.7605633802816901,0.3454545454545454,0.5084745762711864,0.0209764918625678,0.5487901490178986,0.1978181362472196,0.2674702836016305,Básico,Arraigado,Moderado,0.0265899192624099,0.0318498875338638,Alto_Valor,Valor,Valor,Familiar,0.3741935483870968,0.0,0.6578947368421053,0.7605633802816901,0.4691358024691358,0.5084745762711864,0.2619354838709677,0.6234586204687516,0.553137521222411,0.47582919288562503,Emergente,Arraigado,Moderado,0.6587914584279873,1.023193732745341,Valor,Fidelizado
3,14,43,1,18,36.0,1,5,0.0,0,5,3,Media_Carrera,Familia,0.2,Básico,En_Desarrollo,En_Crecimiento,Establecido,Regular,Crecimiento,Nuevo,Adulto,Mediana,Experiencia_Inicial,Muy_Bajo,Medio,Bajo,Arraigado,0.1176047247308536,Básico,Adulto_Joven,0.0929496402877698,0.2299634644315495,0.1387132083242172,Emergente,Básico,0.1569078835525712,Básico,7.0,40.993675499671824,Regular,Extendida,0.0113924050632911,0.2254251232734901,0.139,0.1245861349178734,Básico,Estable,Básico,1.4,1.5946000000000002,Básico,Base,Regular,Mediana,0.0162748643761302,0.0,0.1063829787234042,0.1830985915492957,0.3272727272727272,0.423728813559322,0.0097649186256781,0.2254251232734901,0.0530552086800272,0.1046870584956727,Básico,Estable,Básico,0.0029799047449252,0.0031380042130138,Básico,Básico,Regular,Extendida,0.17419354838709677,0.0,0.13157894736842105,0.18309859154929578,0.4444444444444444,0.423728813559322,0.12193548387096774,0.2773330038711803,0.2265439728353141,0.20770716256034605,Básico,Estable,Básico,0.2060881417537483,0.25277616814088977,Básico,Regular
2,1,21,0,0,33.0,2,0,0.0,1,3,3,Joven,Compartido,0.0,Emergente,Nuevo/Estudiante,Nuevo,Nuevo_Residente,Regular,Crecimiento,Nuevo,Joven,Pequeña,Sin_Experiencia,Muy_Bajo,Bajo,Medio,Transitorio,0.0920803357314148,Básico,Joven,0.1718705035971223,0.0055555555555555,0.2583713029576339,Básico,Emergente,0.1226446842525979,Valor,0.4583333333333333,41.52625299760192,Regular,Pequeña,0.085126582278481,0.0,0.2419444444444444,0.1023776371308016,Emergente,Transitorio,Básico,0.1833333333333333,0.2276898148148148,Básico,Base,Regular,Pequeña,0.0144665461121157,0.25,0.0,0.0,0.0,0.0508474576271186,0.1086799276672694,0.0,0.1383607290163968,0.0711441168701871,Emergente,Transitorio,Básico,0.0,0.0,Básico,Básico,Regular,Familiar,0.15483870967741936,0.25,0.0,0.0,0.0,0.05084745762711865,0.18338709677419354,0.0,1.3180645161290323,0.4596048387096774,Emergente,Nuevo,Superior,0.1935483870967742,0.44865764828303856,Emergente,Valor
2,42,40,0,7,37.0,2,8,0.0,1,1,4,Media_Carrera,Individual,0.3636363636363636,Emergente,En_Desarrollo,Establecido,Establecido,Regular,Crecimiento,Establecido,Adulto_Joven,Individual,Experiencia_Media,Alto,Alto,Medio,Transitorio,0.2808941782744018,Plus,Adulto_Joven,0.1733093525179856,0.3182849774339136,0.2483901900218955,Establecido,Básico,0.2463157699851388,Emergente,21.583333333333336,46.19043703081014,Regular,Individual,0.0868143459915611,0.315937559593538,0.2605681818181818,0.2191336215002393,Emergente,Consolidado,Básico,8.633333333333335,10.882905303030306,Valor,Emergente,En_Desarrollo,Individual,0.0168776371308016,0.25,0.1702127659574468,0.5774647887323944,0.1272727272727272,0.3728813559322034,0.110126582278481,0.315937559593538,0.1862660528525015,0.2076788673193079,Emergente,Consolidado,Moderado,0.0121828014500505,0.0144520437888371,Valor,Emergente,En_Desarrollo,Individual,0.18064516129032257,0.25,0.21052631578947367,0.5774647887323944,0.1728395061728395,0.3728813559322034,0.20145161290322577,0.34222698111998834,0.4067016514894274,0.31229800335495317,Emergente,Estable,Moderado,0.35620172648796,0.5010695569139986,Emergente,En_Desarrollo
3,25,33,1,11,31.0,1,5,0.0,0,4,3,Inicial_Carrera,Familia,0.3333333333333333,Básico,En_Desarrollo,En_Crecimiento,Establecido,Regular,Básico,Reciente,Adulto_Joven,Pequeña,Experiencia_Inicial,Muy_Bajo,Alto,Bajo,Arraigado,0.1622390172968008,Básico,Adulto_Joven,0.0911510791366906,0.2401654846335697,0.157847721822542,Emergente,Básico,0.1640961698726125,Básico,10.76388888888889,35.8932793764988,Regular,Mediana,0.0092827004219409,0.2364878633503147,0.1783333333333333,0.1395196973202894,Básico,Estable,Básico,2.152777777777778,2.536689814814815,Básico,Base,Regular,Pequeña,0.0132610006027727,0.0,0.1063829787234042,0.3380281690140845,0.2,0.2542372881355932,0.0079566003616636,0.2364878633503147,0.0750372613952922,0.1127852377638497,Básico,Estable,Básico,0.0044825917530499,0.0048189531621519,Emergente,Básico,Regular,Familiar,0.14193548387096774,0.0,0.13157894736842105,0.3380281690140845,0.2716049382716049,0.2542372881355932,0.09935483870967741,0.27016903238796,0.32682059988681383,0.22737953485021722,Básico,Estable,Básico,0.1899136756019991,0.25198137698895423,Básico,Regular
1,9,21,1,1,17.0,2,2,0.0,1,3,1,Joven,Familia,0.6666666666666666,Básico,Principiante,Nuevo,Establecido,Regular,Básico,Nuevo,Joven,Pequeña,Experiencia_Inicial,Muy_Bajo,Bajo,Bajo,Transitorio,0.1258320577580489,Básico,Joven,0.1661151079136691,0.0657833655705996,0.2486390887290168,Básico,Básico,0.1424872071395108,Básico,2.125,21.226864508393287,Regular,Pequeña,0.0783755274261603,0.0608537881058108,0.4058333333333334,0.1704802604361899,Básico,Transitorio,Alto,0.8500000000000001,1.1949583333333331,Básico,Base,Regular,Pequeña,0.0048221820373719,0.25,0.0425531914893617,0.1126760563380281,0.0181818181818181,0.0508474576271186,0.1028933092224231,0.0608537881058108,0.1692057478265669,0.099339988496607,Básico,Transitorio,Básico,0.0006791805686439,0.0007941018246706,Básico,Básico,Regular,Familiar,0.05161290322580645,0.25,0.05263157894736842,0.11267605633802817,0.024691358024691357,0.05084745762711865,0.1111290322580645,0.0654732815345615,0.7130390492359931,0.275722524598217,Básico,Nuevo,Medio,0.07178555202180828,0.1229714537843194,Básico,Regular
2,13,33,1,9,19.0,4,0,0.0,1,2,2,Inicial_Carrera,Pareja,0.0,Establecido,Nuevo/Estudiante,Nuevo,Establecido,Regular,Básico,Nuevo,Adulto_Joven,Individual,Sin_Experiencia,Bajo,Medio,Medio,Establecido,0.2187230215827338,Estándar,Adulto_Joven,0.3268345323741007,0.1376767676767676,0.3416826538768985,Básico,Establecido,0.2541410507957271,Básico,3.4305555555555554,25.49197042366107,Regular,Individual,0.2292194092827004,0.1330601792573623,0.3363888888888889,0.2277145226556886,Establecido,Transitorio,Moderado,2.7444444444444445,3.667645061728395,Emergente,Emergente,En_Desarrollo,Individual,0.0060277275467148,0.75,0.0,0.1690140845070422,0.1636363636363636,0.2542372881355932,0.303616636528029,0.1330601792573623,0.3068064291915058,0.2360320121524577,Establecido,Transitorio,Alto,0.0017828489926903,0.0023298385259253,Básico,Valor,Valor,Individual,0.06451612903225806,0.75,0.0,0.16901408450704225,0.2222222222222222,0.2542372881355932,0.2701612903225806,0.1564945226917058,0.40150537634408606,0.26978114745822607,Valor,En_Proceso,Moderado,0.1319854611540209,0.18497833340661382,Básico,Regular
1,56,37,1,6,36.0,1,13,0.0,1,2,2,Media_Carrera,Pareja,0.6842105263157895,Básico,Establecido,Establecido,Establecido,Regular,Crecimiento,Leal,Adulto_Joven,Individual,Experiencia_Media,Bajo,Alto,Bajo,Estable,0.3096260013265983,Plus,Adulto_Joven,0.0929496402877698,0.410066623683645,0.2195258927992741,Establecido,Básico,0.2451116841484207,Emergente,28.0,43.90293214077386,Regular,Individual,0.0113924050632911,0.4088146675021114,0.261140350877193,0.2254145806610487,Básico,Consolidado,Básico,5.6000000000000005,7.0623859649122815,Emergente,Emergente,En_Desarrollo,Individual,0.0162748643761302,0.0,0.2765957446808511,0.7746478873239436,0.109090909090909,0.3220338983050847,0.0097649186256781,0.4088146675021114,0.1465026741570568,0.1967323692825272,Básico,Consolidado,Básico,0.0126072893054529,0.0144542909025734,Valor,Emergente,En_Desarrollo,Individual,0.17419354838709677,0.0,0.34210526315789475,0.7746478873239436,0.14814814814814814,0.3220338983050847,0.12193548387096774,0.43753946682041567,0.42883209722098126,0.32446586190827853,Básico,Consolidado,Moderado,0.3091322126306224,0.44169802769157457,Emergente,En_Desarrollo
1,71,53,1,27,155.0,5,12,0.0,0,2,4,Avanzada_Carrera,Pareja,0.3428571428571428,Premium,Establecido,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Media,Muy_Alto,Premium,Muy_Alto,Arraigado,0.5585355120159192,VIP,Adulto_Maduro,0.4557553956834532,0.6418719105953149,0.5220602763072562,Premium,Premium,0.5434629777729585,Premium,152.84722222222223,235.91934282762472,Premium_Plus,Individual,0.3616033755274261,0.641793663333969,0.4913095238095238,0.4985818207443455,Premium,Arraigado,Superior,152.84722222222223,227.94251818783073,Premium,Premium,Elite,Individual,0.0880048221820373,1.0,0.2553191489361702,0.9859154929577464,0.4909090909090909,0.5932203389830508,0.4528028933092224,0.641793663333969,0.524442047944814,0.5427270322462394,Premium,Arraigado,Superior,0.1735306352885244,0.2645373970404027,Premium,Premium,Elite,Individual,0.9419354838709677,1.0,0.3157894736842105,0.9859154929577465,0.6666666666666666,0.5932203389830508,0.9593548387096773,0.7241907585866074,1.1415998059665295,0.9317209008436584,Premium,Arraigado,Superior,3.7412085415720124,8.012171486710944,Premium,Elite
1,35,50,1,26,140.0,2,21,0.0,1,4,3,Media_Carrera,Familia,0.65625,Emergente,Experimentado,Maduro,Establecido,Regular,Premium,Establecido,Adulto,Pequeña,Experiencia_Alta,Medio,Premium,Alto,Arraigado,0.3040873258839737,Plus,Adulto_Maduro,0.2103597122302158,0.4728970556630131,0.343896119468062,Premium,Establecido,0.342081931050904,Premium,68.05555555555556,188.1454567255287,Fidelizado,Mediana,0.1302742616033755,0.4700019069932165,0.3290104166666667,0.3087997840088072,Emergente,Arraigado,Moderado,27.222222222222225,36.17861689814816,Alto_Valor,Preferente,Regular,Pequeña,0.078963230861965,0.25,0.4468085106382978,0.4788732394366197,0.4727272727272727,0.5423728813559322,0.147377938517179,0.4700019069932165,0.2882816008937807,0.3046082583829144,Emergente,Arraigado,Alto,0.0472667226990635,0.060892849187752,Alto_Valor,Alto_Valor,Valor,Familiar,0.8451612903225807,0.25,0.5526315789473685,0.4788732394366197,0.6419753086419753,0.5423728813559322,0.6666129032258064,0.5588657350209117,0.9270893463497454,0.707044327291275,Premium,Consolidado,Alto,1.5623580190822355,3.0108034937574684,Premium,Elite
1,11,27,1,8,55.0,5,0,0.0,0,3,2,Inicial_Carrera,Familia,0.0,Premium,Nuevo/Estudiante,Nuevo,Establecido,Regular,Alto_Valor,Nuevo,Joven,Pequeña,Sin_Experiencia,Bajo,Bajo,Muy_Alto,Arraigado,0.2590227817745804,Plus,Joven,0.4197841726618705,0.1192929292929293,0.4672783995026202,Básico,Premium,0.3090865206824439,Alto_Valor,8.402777777777779,80.70031197264412,Alto_Potencial,Pequeña,0.3194092827004219,0.1145198463508322,0.4273148148148148,0.2800696396123834,Premium,Transitorio,Superior,8.402777777777779,11.99340920781893,Valor,Valor,Alto_Valor,Pequeña,0.0277275467148884,1.0,0.0,0.1408450704225352,0.1454545454545454,0.1525423728813559,0.4166365280289331,0.1145198463508322,0.4439174565417025,0.3012460410602466,Premium,Transitorio,Superior,0.0078105765394052,0.0112778278109022,Valor,Alto_Valor,Alto_Potencial,Familiar,0.2967741935483871,1.0,0.0,0.14084507042253522,0.19753086419753085,0.15254237288135594,0.5077419354838709,0.13535037384802645,1.1782078853046594,0.5785446738575619,Alto_Valor,Nuevo,Superior,0.6771467514766015,1.4749663935747679,Alto_Valor,Alto_Potencial
2,60,46,1,13,163.0,3,24,0.0,0,2,4,Media_Carrera,Pareja,0.8571428571428571,Establecido,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Adulto,Individual,Experiencia_Alta,Muy_Alto,Premium,Muy_Alto,Establecido,0.4601525588040206,VIP,Adulto_Maduro,0.2986330935251798,0.530006447453256,0.4709772047429522,Premium,Premium,0.4256512573399648,Premium,135.83333333333334,239.76928437310124,Premium_Plus,Individual,0.2149789029535865,0.5290674803171057,0.4594940476190476,0.3982644484304565,Establecido,Arraigado,Superior,81.5,118.94876488095238,Premium,Premium,Elite,Individual,0.0928270042194092,0.5,0.5106382978723404,0.8309859154929577,0.2363636363636363,0.4745762711864407,0.2556962025316456,0.5290674803171057,0.4423672334652412,0.4023789198325488,Establecido,Arraigado,Superior,0.1157068996256017,0.1668918407058195,Premium,Premium,Elite,Individual,0.9935483870967742,0.5,0.631578947368421,0.8309859154929577,0.32098765432098764,0.4745762711864407,0.8454838709677419,0.5871052173992624,1.3035847683725441,0.8924816114402148,Premium,Arraigado,Superior,2.728759654702408,6.28592917712199,Premium,Elite
3,20,35,1,11,52.0,4,0,0.0,0,2,2,Inicial_Carrera,Pareja,0.0,Premium,Nuevo/Estudiante,Nuevo,Establecido,Regular,Alto_Valor,Reciente,Adulto_Joven,Individual,Sin_Experiencia,Medio,Medio,Muy_Alto,Establecido,0.2558033573141487,Estándar,Adulto_Joven,0.3387050359712231,0.1911111111111111,0.3582633892885692,Emergente,Establecido,0.2835791366906475,Valor,14.444444444444445,70.6296962430056,Alto_Valor,Individual,0.2431434599156118,0.1870422535211267,0.3344607843137255,0.2509032349969761,Premium,Estable,Moderado,11.555555555555555,15.420435729847496,Valor,Valor,Alto_Valor,Individual,0.025919228450874,0.75,0.0,0.2676056338028169,0.2,0.288135593220339,0.3155515370705244,0.1870422535211267,0.3267115192768833,0.2663798200920371,Premium,Estable,Alto,0.0121382302252332,0.0161039298634517,Valor,Valor,Valor,Individual,0.27741935483870966,0.75,0.0,0.2676056338028169,0.2716049382716049,0.288135593220339,0.41919354838709677,0.21568422882976873,0.6851233396584441,0.42774422392343614,Alto_Valor,En_Proceso,Medio,0.6154020899591095,1.0370284250646808,Valor,Valor
2,54,60,0,38,211.0,4,25,0.0,0,1,4,Avanzada_Carrera,Individual,0.5952380952380952,Premium,Experimentado,Maduro,Establecido,Regular,Premium,Establecido,Senior,Individual,Experiencia_Alta,Muy_Alto,Premium,Muy_Alto,Establecido,0.4887910097453952,VIP,Adulto_Maduro,0.3958992805755396,0.6827466150870407,0.508450565129292,Premium,Premium,0.5331484712908906,Premium,158.25,318.28306924228065,Premium_Plus,Individual,0.3102320675105485,0.6813381643828154,0.4721825396825397,0.4887043430674392,Premium,Arraigado,Superior,126.6,186.37830952380952,Premium,Premium,Elite,Individual,0.1217600964436407,0.75,0.5319148936170213,0.7464788732394366,0.6909090909090909,0.711864406779661,0.3730560578661845,0.6813381643828154,0.4910257624373857,0.5199628413870772,Premium,Arraigado,Superior,0.1590598442978546,0.2371623256173805,Premium,Premium,Elite,Individual,1.0,0.75,0.6578947368421053,0.7464788732394366,0.9382716049382716,0.711864406779661,0.9249999999999999,0.8054791386395044,1.0467418546365916,0.919690254914804,Premium,Arraigado,Superior,3.056338028169014,6.255534964170991,Premium,Elite
1,44,57,1,1,186.0,2,17,0.0,0,2,3,Avanzada_Carrera,Pareja,0.4358974358974359,Emergente,Establecido,En_Crecimiento,Establecido,Regular,Premium,Establecido,Senior,Individual,Experiencia_Alta,Muy_Alto,Bajo,Muy_Alto,Transitorio,0.3441078626460534,Premium,Adulto_Maduro,0.2269064748201439,0.3240575972490866,0.3081503218477849,Establecido,Emergente,0.2820156931972492,Premium,113.66666666666669,243.315959863688,Regular,Individual,0.1496835443037974,0.3218666739314027,0.2734615384615385,0.2470810379207816,Emergente,Consolidado,Moderado,45.46666666666667,57.90005128205128,Premium,Valor,En_Desarrollo,Individual,0.1066907775768535,0.25,0.3617021276595745,0.6056338028169014,0.0181818181818181,0.6610169491525424,0.1640144665461121,0.3218666739314027,0.2511355781112856,0.244579571813263,Emergente,Consolidado,Moderado,0.0807694266867024,0.1010535033513846,Premium,Valor,Valor,Individual,1.0,0.25,0.4473684210526316,0.6056338028169014,0.024691358024691357,0.6610169491525424,0.7749999999999999,0.3416037485471634,0.8404858299595143,0.6429570609793613,Premium,Estable,Alto,2.007042253521127,3.693932827735645,Premium,Elite
1,11,41,1,0,39.0,1,1,0.0,1,2,3,Media_Carrera,Pareja,0.0434782608695652,Básico,Principiante,Nuevo,Nuevo_Residente,Regular,Crecimiento,Nuevo,Adulto,Individual,Experiencia_Inicial,Muy_Bajo,Bajo,Bajo,Transitorio,0.0973135108934129,Básico,Adulto_Joven,0.0940287769784172,0.0653664302600472,0.1120173129788852,Básico,Básico,0.0861615454911628,Básico,5.958333333333334,43.368675206176526,Regular,Individual,0.0126582278481012,0.0605933473179502,0.1013768115942029,0.0560510947863789,Básico,Transitorio,Básico,1.1916666666666669,1.3124740338164254,Básico,Base,Regular,Individual,0.0180831826401446,0.0,0.0212765957446808,0.1408450704225352,0.0,0.3898305084745763,0.0108499095840868,0.0605933473179502,0.0234542193804376,0.0332681466369023,Básico,Transitorio,Básico,0.0025469271324147,0.0026066633201243,Básico,Básico,Regular,Individual,0.1935483870967742,0.0,0.02631578947368421,0.14084507042253522,0.0,0.3898305084745763,0.13548387096774192,0.06160118606375094,0.21209861962058021,0.13260935584719657,Básico,Nuevo,Básico,0.22080872330758747,0.2676419487213094,Básico,Regular
2,72,57,0,34,22.0,2,35,1.0,1,1,3,Avanzada_Carrera,Individual,0.8974358974358975,Básico,Experimentado,Maduro,Establecido,Senior,Básico,Leal,Senior,Individual,Experiencia_Alta,Alto,Premium,Bajo,Establecido,0.4597438644828818,VIP,Adulto_Maduro,0.1679136690647482,0.7962088974854933,0.3681711472926922,Premium,Establecido,0.459283256078635,Alto_Valor,22.0,30.099765240439226,Fidelizado,Individual,0.0804852320675105,0.7962088974854933,0.3869230769230769,0.4229198684204744,Básico,Arraigado,Alto,8.8,12.20492307692308,Valor,Premium,Alto_Potencial,Individual,0.0078360458107293,0.25,0.7446808510638298,1.0,0.6181818181818182,0.6610169491525424,0.1047016274864376,0.7962088974854933,0.2998254949596081,0.420329308980694,Básico,Arraigado,Alto,0.0097950572634116,0.0127318651555718,Valor,Premium,Regular,Individual,0.08387096774193549,0.25,0.9210526315789473,1.0,0.8395061728395061,0.6610169491525424,0.13370967741935483,0.920012995451592,0.42943015106003224,0.4976319808228411,Básico,Arraigado,Moderado,0.20967741935483872,0.29971922522226485,Emergente,Valor
