region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,income_log,age_scaled,tenure_scaled,employ_scaled,retire_scaled
3,32,37,0,9,44.0,2,7,0.0,0,1,1,3.8066624897703196,-0.3731517072153984,-0.16515895998408617,-0.39565171107425245,-0.2220764357981978
3,48,50,1,4,208.0,4,19,0.0,1,2,4,5.342334251964811,0.6624956441509939,0.5842861221898719,0.7951736044238739,-0.2220764357981978
3,63,37,1,1,45.0,4,9,0.0,1,6,2,3.828641396489095,-0.3731517072153984,1.2868908867279576,-0.1971808251578981,-0.2220764357981978
3,45,27,1,3,39.0,3,2,0.0,0,4,2,3.6888794541139363,-1.1698035159587772,0.44376516928225473,-0.8918289258651384,-0.2220764357981978
2,68,42,0,16,89.0,4,12,0.0,0,1,2,4.499809670330265,0.02517419715629097,1.5210924749073196,0.10052550371663348,-0.2220764357981978
1,6,29,1,4,19.0,2,5,0.0,1,2,1,2.995732273553991,-1.0104731542101013,-1.383007218516768,-0.5941225969906069,-0.2220764357981978
1,68,57,1,33,15.0,2,0,0.0,1,2,4,2.772588722239781,1.2201519102713592,1.5210924749073196,-1.0902998117814928,-0.2220764357981978
3,72,68,1,26,59.0,2,36,1.0,1,2,4,4.0943445622221,2.096468899889076,1.708453745450809,2.4821761347128857,4.502954113099627
3,53,38,1,15,20.0,3,6,0.0,1,4,2,3.044522437723423,-0.29348652634106054,0.8184877103692338,-0.49488715403242967,-0.2220764357981978
3,20,51,1,11,27.0,4,6,0.0,0,3,3,3.332204510175204,0.7421608250253319,-0.7272427716145548,-0.49488715403242967,-0.2220764357981978
2,70,35,1,4,48.0,2,9,0.0,0,3,2,3.8918202981106265,-0.5324820689640741,1.6147731101790643,-0.1971808251578981,-0.2220764357981978
3,32,47,0,25,135.0,2,6,0.0,1,1,1,4.912654885736052,0.42350010152798034,-0.16515895998408617,-0.49488715403242967,-0.2220764357981978
2,61,52,1,23,19.0,1,0,0.0,0,2,3,2.995732273553991,0.8218260058996697,1.1932102514562128,-1.0902998117814928,-0.2220764357981978
1,24,25,1,3,28.0,4,0,0.0,0,3,2,3.367295829986474,-1.3291338777074528,-0.5398815010710653,-1.0902998117814928,-0.2220764357981978
2,56,61,1,14,12.0,1,16,1.0,1,2,1,2.5649493574615367,1.5388126337687107,0.959008663276851,0.4974672755493422,4.502954113099627
3,54,59,0,28,28.0,2,15,0.0,0,1,2,3.367295829986474,1.3794822720200348,0.8653280280051062,0.39823183259116507,-0.2220764357981978
3,43,38,1,7,18.0,3,8,0.0,1,3,4,2.9444389791664403,-0.29348652634106054,0.35008453401051,-0.2964162681160753,-0.2220764357981978
1,19,35,0,7,58.0,3,5,0.0,1,1,4,4.07753744390572,-0.5324820689640741,-0.7740830892504271,-0.5941225969906069,-0.2220764357981978
3,5,43,0,16,72.0,3,17,0.0,1,1,3,4.290459441148391,0.10483937803062884,-1.4298475361526404,0.5967027185075194,-0.2220764357981978
1,24,61,1,6,112.0,4,3,0.0,1,4,1,4.727387818712341,1.5388126337687107,-0.5398815010710653,-0.7925934829069612,-0.2220764357981978
3,62,35,1,2,28.0,2,8,0.0,1,2,2,3.367295829986474,-0.5324820689640741,1.240050569092085,-0.2964162681160753,-0.2220764357981978
2,14,40,0,13,398.0,5,11,0.0,1,1,4,5.988961416889864,-0.13415616459238477,-1.008284677429789,0.0012900607584562936,-0.2220764357981978
3,60,48,1,22,106.0,3,21,0.0,1,3,4,4.672828834461906,0.5031652824023182,1.1463699338203404,0.9936444903402282,-0.2220764357981978
2,30,74,1,12,10.0,1,3,1.0,1,2,3,2.3978952727983707,2.574459985135103,-0.25883959525583095,-0.7925934829069612,4.502954113099627
1,40,42,1,16,108.0,3,17,0.0,0,4,2,4.6913478822291435,0.02517419715629097,0.20956358110289286,0.5967027185075194,-0.2220764357981978
2,42,50,1,17,85.0,2,15,0.0,1,4,1,4.454347296253507,0.6624956441509939,0.3032442163746376,0.39823183259116507,-0.2220764357981978
1,20,34,0,14,51.0,3,9,0.0,1,1,2,3.9512437185814275,-0.6121472498384121,-0.7272427716145548,-0.1971808251578981,-0.2220764357981978
1,4,22,1,1,22.0,2,2,0.0,1,3,3,3.1354942159291497,-1.5681294203304665,-1.4766878537885129,-0.8918289258651384,-0.2220764357981978
2,44,49,1,2,66.0,2,8,0.0,1,4,4,4.204692619390966,0.5828304632766561,0.39692485164638236,-0.2964162681160753,-0.2220764357981978
3,49,63,0,18,10.0,2,2,1.0,0,1,3,2.3978952727983707,1.6981429955173863,0.6311264398257442,-0.8918289258651384,4.502954113099627
3,5,36,1,2,34.0,1,4,0.0,1,2,3,3.5553480614894135,-0.4528168880897363,-1.4298475361526404,-0.693358039948784,-0.2220764357981978
3,70,50,1,29,67.0,1,22,0.0,0,4,2,4.219507705176107,0.6624956441509939,1.6147731101790643,1.0928799332984054,-0.2220764357981978
1,30,57,1,16,19.0,1,1,0.0,0,4,1,2.995732273553991,1.2201519102713592,-0.25883959525583095,-0.9910643688233156,-0.2220764357981978
2,28,48,0,20,128.0,4,4,0.0,1,1,4,4.859812404361672,0.5031652824023182,-0.3525202305275757,-0.693358039948784,-0.2220764357981978
1,5,28,1,3,39.0,5,1,0.0,0,6,4,3.6888794541139363,-1.0901383350844394,-1.4298475361526404,-0.9910643688233156,-0.2220764357981978
2,27,35,0,12,56.0,1,3,0.0,1,1,4,4.04305126783455,-0.5324820689640741,-0.39936054816344807,-0.7925934829069612,-0.2220764357981978
2,17,39,0,12,45.0,4,10,0.0,1,1,1,3.828641396489095,-0.21382134546672266,-0.8677637245221719,-0.09794538219972089,-0.2220764357981978
1,4,37,1,8,25.0,1,1,0.0,1,5,1,3.258096538021482,-0.3731517072153984,-1.4766878537885129,-0.9910643688233156,-0.2220764357981978
1,30,23,1,0,24.0,2,1,0.0,1,4,3,3.2188758248682006,-1.4884642394561287,-0.25883959525583095,-0.9910643688233156,-0.2220764357981978
3,71,40,1,19,53.0,4,14,0.0,1,2,4,3.9889840465642745,-0.13415616459238477,1.6616134278149366,0.29899638963298786,-0.2220764357981978
3,67,77,0,55,49.0,1,45,1.0,1,1,1,3.912023005428146,2.8134555277581166,1.474252157271447,3.3752951213364804,4.502954113099627
3,24,48,1,3,38.0,1,16,0.0,1,2,1,3.6635616461296463,0.5031652824023182,-0.5398815010710653,0.4974672755493422,-0.2220764357981978
1,24,54,1,7,84.0,3,10,0.0,1,2,1,4.442651256490317,0.9811563676483455,-0.5398815010710653,-0.09794538219972089,-0.2220764357981978
2,59,54,0,32,126.0,1,22,0.0,1,1,3,4.844187086458591,0.9811563676483455,1.099529616184468,1.0928799332984054,-0.2220764357981978
3,59,32,0,9,73.0,4,5,0.0,0,1,2,4.30406509320417,-0.7714776115870878,1.099529616184468,-0.5941225969906069,-0.2220764357981978
3,44,37,1,1,41.0,4,8,0.0,1,6,2,3.7376696182833684,-0.3731517072153984,0.39692485164638236,-0.2964162681160753,-0.2220764357981978
1,19,31,1,0,22.0,4,2,0.0,0,3,2,3.1354942159291497,-0.8511427924614257,-0.7740830892504271,-0.8918289258651384,-0.2220764357981978
2,58,46,1,23,23.0,1,2,0.0,1,2,1,3.1780538303479458,0.34383492065364246,1.0526892985485956,-0.8918289258651384,-0.2220764357981978
1,41,53,1,22,94.0,2,25,0.0,0,2,2,4.553876891600541,0.9014911867740076,0.25640389873876523,1.390586262172937,-0.2220764357981978
2,16,33,0,1,30.0,3,7,0.0,0,4,3,3.4339872044851463,-0.6918124307127499,-0.9146040421580443,-0.39565171107425245,-0.2220764357981978
3,13,36,0,11,31.0,2,0,0.0,0,1,1,3.4657359027997265,-0.4528168880897363,-1.0551249950656614,-1.0902998117814928,-0.2220764357981978
1,60,53,0,22,171.0,1,37,0.0,1,1,3,5.147494476813453,0.9014911867740076,1.1463699338203404,2.581411577671063,-0.2220764357981978
2,72,49,1,23,102.0,1,27,0.0,1,6,2,4.634728988229636,0.5828304632766561,1.708453745450809,1.5890571480892912,-0.2220764357981978
2,33,39,0,17,27.0,4,3,0.0,1,1,4,3.332204510175204,-0.21382134546672266,-0.11831864234821379,-0.7925934829069612,-0.2220764357981978
2,72,45,1,25,98.0,4,20,0.0,1,2,4,4.59511985013459,0.2641697397793046,1.708453745450809,0.894409047382051,-0.2220764357981978
1,66,54,1,8,591.0,4,25,0.0,1,2,4,6.3835066348840055,0.9811563676483455,1.4274118396355748,1.390586262172937,-0.2220764357981978
3,53,37,1,7,25.0,1,2,0.0,1,6,3,3.258096538021482,-0.3731517072153984,0.8184877103692338,-0.8918289258651384,-0.2220764357981978
2,22,28,1,0,36.0,4,0,0.0,0,4,4,3.6109179126442243,-1.0901383350844394,-0.63356213634281,-1.0902998117814928,-0.2220764357981978
2,14,26,1,1,25.0,2,0,0.0,1,3,3,3.258096538021482,-1.249468696833115,-1.008284677429789,-1.0902998117814928,-0.2220764357981978
1,52,49,0,18,69.0,2,13,0.0,1,2,3,4.248495242049359,0.5828304632766561,0.7716473927333615,0.19976094667481067,-0.2220764357981978
3,33,30,1,5,22.0,1,0,0.0,0,2,3,3.1354942159291497,-0.9308079733357635,-0.11831864234821379,-1.0902998117814928,-0.2220764357981978
3,72,66,0,26,67.0,2,37,1.0,1,1,3,4.219507705176107,1.9371385381404,1.708453745450809,2.581411577671063,4.502954113099627
1,40,40,1,3,73.0,4,12,0.0,1,4,3,4.30406509320417,-0.13415616459238477,0.20956358110289286,0.10052550371663348,-0.2220764357981978
2,29,26,0,1,22.0,4,2,0.0,1,1,4,3.1354942159291497,-1.249468696833115,-0.3056799128917033,-0.8918289258651384,-0.2220764357981978
3,63,67,0,22,9.0,2,12,1.0,0,1,3,2.302585092994046,2.016803719014738,1.2868908867279576,0.10052550371663348,4.502954113099627
2,56,54,0,25,147.0,3,31,0.0,1,1,2,4.997212273764115,0.9811563676483455,0.959008663276851,1.9859989199219998,-0.2220764357981978
3,60,50,1,26,239.0,2,19,0.0,1,2,4,5.480638923341991,0.6624956441509939,1.1463699338203404,0.7951736044238739,-0.2220764357981978
3,28,22,1,3,23.0,3,1,0.0,0,5,1,3.1780538303479458,-1.5681294203304665,-0.3525202305275757,-0.9910643688233156,-0.2220764357981978
2,39,39,0,19,29.0,4,6,0.0,0,1,2,3.4011973816621555,-0.21382134546672266,0.16272326346702048,-0.49488715403242967,-0.2220764357981978
3,65,39,1,18,32.0,2,15,0.0,0,4,3,3.4965075614664802,-0.21382134546672266,1.3805715219997023,0.39823183259116507,-0.2220764357981978
3,29,31,0,7,30.0,3,7,0.0,1,1,3,3.4339872044851463,-0.8511427924614257,-0.3056799128917033,-0.39565171107425245,-0.2220764357981978
3,28,36,0,8,57.0,2,13,0.0,1,2,3,4.060443010546419,-0.4528168880897363,-0.3525202305275757,0.19976094667481067,-0.2220764357981978
1,2,18,0,0,20.0,2,0,0.0,0,1,3,3.044522437723423,-1.886790143827818,-1.5703684890602576,-1.0902998117814928,-0.2220764357981978
3,67,52,0,13,248.0,2,20,0.0,1,3,3,5.517452896464707,0.8218260058996697,1.474252157271447,0.894409047382051,-0.2220764357981978
3,5,35,1,9,59.0,3,8,0.0,1,5,4,4.0943445622221,-0.5324820689640741,-1.4298475361526404,-0.2964162681160753,-0.2220764357981978
3,48,35,0,10,24.0,2,6,0.0,0,1,3,3.2188758248682006,-0.5324820689640741,0.5842861221898719,-0.49488715403242967,-0.2220764357981978
2,10,26,1,4,25.0,1,4,0.0,1,3,1,3.258096538021482,-1.249468696833115,-1.1956459479732786,-0.693358039948784,-0.2220764357981978
2,17,28,0,3,37.0,3,2,0.0,1,1,3,3.6375861597263857,-1.0901383350844394,-0.8677637245221719,-0.8918289258651384,-0.2220764357981978
1,21,24,1,0,30.0,4,0,0.0,1,5,4,3.4339872044851463,-1.4087990585817909,-0.6804024539786824,-1.0902998117814928,-0.2220764357981978
2,25,51,0,9,66.0,4,13,0.0,0,2,4,4.204692619390966,0.7421608250253319,-0.4930411834351928,0.19976094667481067,-0.2220764357981978
3,44,31,0,8,16.0,1,3,0.0,0,1,1,2.833213344056216,-0.8511427924614257,0.39692485164638236,-0.7925934829069612,-0.2220764357981978
2,59,49,0,28,429.0,4,23,0.0,1,2,4,6.063785208687608,0.5828304632766561,1.099529616184468,1.1921153762565826,-0.2220764357981978
2,11,26,0,7,20.0,2,4,0.0,0,1,1,3.044522437723423,-1.249468696833115,-1.1488056303374061,-0.693358039948784,-0.2220764357981978
2,50,68,1,32,262.0,3,28,0.0,0,2,3,5.572154032177765,2.096468899889076,0.6779667574616166,1.6882925910474684,-0.2220764357981978
3,23,25,1,2,28.0,3,1,0.0,1,5,2,3.367295829986474,-1.3291338777074528,-0.5867218187069376,-0.9910643688233156,-0.2220764357981978
1,17,19,0,0,18.0,2,0,0.0,1,2,2,2.9444389791664403,-1.8071249629534802,-0.8677637245221719,-1.0902998117814928,-0.2220764357981978
1,15,62,1,3,144.0,3,21,0.0,0,2,3,4.976733742420574,1.6184778146430485,-0.9614443597939166,0.9936444903402282,-0.2220764357981978
2,68,57,1,38,33.0,1,9,0.0,1,2,2,3.5263605246161616,1.2201519102713592,1.5210924749073196,-0.1971808251578981,-0.2220764357981978
1,69,42,1,23,19.0,3,0,0.0,1,2,1,2.995732273553991,0.02517419715629097,1.5679327925431918,-1.0902998117814928,-0.2220764357981978
1,30,24,1,3,30.0,1,7,0.0,1,5,1,3.4339872044851463,-1.4087990585817909,-0.25883959525583095,-0.39565171107425245,-0.2220764357981978
3,22,30,0,8,41.0,2,8,0.0,0,1,3,3.7376696182833684,-0.9308079733357635,-0.63356213634281,-0.2964162681160753,-0.2220764357981978
2,10,20,1,1,20.0,2,0,0.0,1,4,1,3.044522437723423,-1.7274597820791422,-1.1956459479732786,-1.0902998117814928,-0.2220764357981978
1,72,59,1,12,65.0,3,21,0.0,1,6,2,4.189654742026425,1.3794822720200348,1.708453745450809,0.9936444903402282,-0.2220764357981978
2,34,24,1,5,17.0,4,0,0.0,1,2,3,2.8903717578961645,-1.4087990585817909,-0.0714783247123414,-1.0902998117814928,-0.2220764357981978
2,43,49,1,18,66.0,1,22,0.0,0,4,3,4.204692619390966,0.5828304632766561,0.35008453401051,1.0928799332984054,-0.2220764357981978
3,31,37,1,15,18.0,4,5,0.0,0,3,4,2.9444389791664403,-0.3731517072153984,-0.21199927761995854,-0.5941225969906069,-0.2220764357981978
2,6,27,1,5,26.0,4,2,0.0,0,5,1,3.295836866004329,-1.1698035159587772,-1.383007218516768,-0.8918289258651384,-0.2220764357981978
2,48,42,0,21,46.0,4,4,0.0,0,1,3,3.8501476017100584,0.02517419715629097,0.5842861221898719,-0.693358039948784,-0.2220764357981978
2,50,25,0,6,19.0,1,5,0.0,0,3,1,2.995732273553991,-1.3291338777074528,0.6779667574616166,-0.5941225969906069,-0.2220764357981978
3,20,41,1,19,58.0,2,6,0.0,1,2,2,4.07753744390572,-0.054490983718046906,-0.7272427716145548,-0.49488715403242967,-0.2220764357981978
3,61,73,0,10,25.0,1,21,1.0,0,1,1,3.258096538021482,2.4947948042607653,1.1932102514562128,0.9936444903402282,4.502954113099627
2,6,21,0,0,15.0,2,1,0.0,1,1,1,2.772588722239781,-1.6477946012048044,-1.383007218516768,-0.9910643688233156,-0.2220764357981978
2,1,22,0,2,35.0,2,2,0.0,0,1,1,3.58351893845611,-1.5681294203304665,-1.6172088066961299,-0.8918289258651384,-0.2220764357981978
1,21,43,0,13,41.0,2,1,0.0,1,1,4,3.7376696182833684,0.10483937803062884,-0.6804024539786824,-0.9910643688233156,-0.2220764357981978
3,7,32,0,1,71.0,4,3,0.0,0,2,4,4.276666119016055,-0.7714776115870878,-1.3361669008808956,-0.7925934829069612,-0.2220764357981978
3,65,56,1,19,608.0,3,34,0.0,1,2,4,6.411818267709897,1.1404867293970211,1.3805715219997023,2.2837052487965313,-0.2220764357981978
1,64,37,0,10,44.0,4,9,0.0,1,1,2,3.8066624897703196,-0.3731517072153984,1.3337312043638299,-0.1971808251578981,-0.2220764357981978
3,4,30,0,0,41.0,2,0,0.0,0,2,3,3.7376696182833684,-0.9308079733357635,-1.4766878537885129,-1.0902998117814928,-0.2220764357981978
1,67,45,1,22,83.0,3,11,0.0,1,2,2,4.430816798843313,0.2641697397793046,1.474252157271447,0.0012900607584562936,-0.2220764357981978
2,22,35,0,12,28.0,2,3,0.0,0,2,2,3.367295829986474,-0.5324820689640741,-0.63356213634281,-0.7925934829069612,-0.2220764357981978
3,51,37,1,17,101.0,2,10,0.0,1,2,3,4.624972813284271,-0.3731517072153984,0.724807075097489,-0.09794538219972089,-0.2220764357981978
1,50,28,0,6,28.0,1,10,0.0,1,1,3,3.367295829986474,-1.0901383350844394,0.6779667574616166,-0.09794538219972089,-0.2220764357981978
1,31,47,1,18,35.0,2,0,0.0,0,2,1,3.58351893845611,0.42350010152798034,-0.21199927761995854,-1.0902998117814928,-0.2220764357981978
3,4,28,0,0,39.0,2,3,0.0,1,1,3,3.6888794541139363,-1.0901383350844394,-1.4766878537885129,-0.7925934829069612,-0.2220764357981978
3,60,56,0,19,51.0,4,11,0.0,0,1,4,3.9512437185814275,1.1404867293970211,1.1463699338203404,0.0012900607584562936,-0.2220764357981978
3,7,31,1,12,31.0,2,7,0.0,1,6,1,3.4657359027997265,-0.8511427924614257,-1.3361669008808956,-0.39565171107425245,-0.2220764357981978
3,20,40,0,2,209.0,4,15,0.0,1,1,2,5.3471075307174685,-0.13415616459238477,-0.7272427716145548,0.39823183259116507,-0.2220764357981978
2,19,23,1,4,37.0,3,1,0.0,1,4,3,3.6375861597263857,-1.4884642394561287,-0.7740830892504271,-0.9910643688233156,-0.2220764357981978
3,58,37,1,5,64.0,4,8,0.0,1,2,4,4.174387269895637,-0.3731517072153984,1.0526892985485956,-0.2964162681160753,-0.2220764357981978
3,65,64,0,20,88.0,3,26,0.0,1,1,4,4.48863636973214,1.7778081763917242,1.3805715219997023,1.4898217051311142,-0.2220764357981978
3,72,61,1,34,61.0,1,8,0.0,0,3,2,4.127134385045092,1.5388126337687107,1.708453745450809,-0.2964162681160753,-0.2220764357981978
3,8,42,0,3,66.0,3,10,0.0,0,1,4,4.204692619390966,0.02517419715629097,-1.2893265832450234,-0.09794538219972089,-0.2220764357981978
2,33,40,1,14,19.0,3,5,0.0,0,2,1,2.995732273553991,-0.13415616459238477,-0.11831864234821379,-0.5941225969906069,-0.2220764357981978
3,18,34,1,4,42.0,2,14,0.0,1,5,4,3.7612001156935624,-0.6121472498384121,-0.8209234068862995,0.29899638963298786,-0.2220764357981978
2,24,31,1,6,41.0,2,13,0.0,0,5,3,3.7376696182833684,-0.8511427924614257,-0.5398815010710653,0.19976094667481067,-0.2220764357981978
3,70,36,0,8,50.0,1,15,0.0,1,1,2,3.9318256327243257,-0.4528168880897363,1.6147731101790643,0.39823183259116507,-0.2220764357981978
1,7,38,0,4,70.0,4,4,0.0,0,1,4,4.2626798770413155,-0.29348652634106054,-1.3361669008808956,-0.693358039948784,-0.2220764357981978
3,70,59,0,27,85.0,1,19,0.0,1,1,3,4.454347296253507,1.3794822720200348,1.6147731101790643,0.7951736044238739,-0.2220764357981978
2,20,48,1,21,45.0,3,2,0.0,1,2,3,3.828641396489095,0.5031652824023182,-0.7272427716145548,-0.8918289258651384,-0.2220764357981978
3,54,32,1,12,27.0,1,9,0.0,0,2,2,3.332204510175204,-0.7714776115870878,0.8653280280051062,-0.1971808251578981,-0.2220764357981978
3,36,48,0,28,29.0,1,2,0.0,0,1,1,3.4011973816621555,0.5031652824023182,0.02220231055940335,-0.8918289258651384,-0.2220764357981978
3,71,53,1,29,48.0,4,0,0.0,1,2,3,3.8918202981106265,0.9014911867740076,1.6616134278149366,-1.0902998117814928,-0.2220764357981978
1,17,41,0,4,32.0,2,3,0.0,0,1,3,3.4965075614664802,-0.054490983718046906,-0.8677637245221719,-0.7925934829069612,-0.2220764357981978
1,18,45,1,17,43.0,1,9,0.0,0,3,3,3.784189633918261,0.2641697397793046,-0.8209234068862995,-0.1971808251578981,-0.2220764357981978
1,16,27,0,8,16.0,5,0,0.0,1,1,4,2.833213344056216,-1.1698035159587772,-0.9146040421580443,-1.0902998117814928,-0.2220764357981978
3,38,30,1,6,22.0,2,3,0.0,1,2,2,3.1354942159291497,-0.9308079733357635,0.11588294583114811,-0.7925934829069612,-0.2220764357981978
1,52,45,1,19,40.0,3,9,0.0,1,3,4,3.713572066704308,0.2641697397793046,0.7716473927333615,-0.1971808251578981,-0.2220764357981978
1,46,48,1,12,256.0,3,25,0.0,0,6,4,5.54907608489522,0.5031652824023182,0.49060548691812716,1.390586262172937,-0.2220764357981978
2,31,46,0,23,144.0,4,13,0.0,0,1,3,4.976733742420574,0.34383492065364246,-0.21199927761995854,0.19976094667481067,-0.2220764357981978
2,23,31,0,10,45.0,4,0,0.0,0,2,2,3.828641396489095,-0.8511427924614257,-0.5867218187069376,-1.0902998117814928,-0.2220764357981978
2,38,56,1,34,34.0,2,0,0.0,1,3,3,3.5553480614894135,1.1404867293970211,0.11588294583114811,-1.0902998117814928,-0.2220764357981978
2,50,54,0,15,248.0,3,28,0.0,1,1,3,5.517452896464707,0.9811563676483455,0.6779667574616166,1.6882925910474684,-0.2220764357981978
2,16,49,0,17,41.0,2,5,0.0,0,1,4,3.7376696182833684,0.5828304632766561,-0.9146040421580443,-0.5941225969906069,-0.2220764357981978
2,14,34,1,4,27.0,4,1,0.0,1,2,4,3.332204510175204,-0.6121472498384121,-1.008284677429789,-0.9910643688233156,-0.2220764357981978
2,30,52,0,23,17.0,3,3,0.0,1,1,2,2.8903717578961645,0.8218260058996697,-0.25883959525583095,-0.7925934829069612,-0.2220764357981978
3,22,47,1,0,44.0,4,11,0.0,1,3,4,3.8066624897703196,0.42350010152798034,-0.63356213634281,0.0012900607584562936,-0.2220764357981978
1,38,55,1,12,135.0,2,24,0.0,0,4,4,4.912654885736052,1.0608215485226833,0.11588294583114811,1.2913508192147598,-0.2220764357981978
3,59,26,1,3,41.0,4,1,0.0,1,3,2,3.7376696182833684,-1.249468696833115,1.099529616184468,-0.9910643688233156,-0.2220764357981978
2,54,55,0,1,587.0,3,33,0.0,0,1,3,6.376726947898627,1.0608215485226833,0.8653280280051062,2.1844698058383543,-0.2220764357981978
3,9,40,0,13,38.0,4,7,0.0,1,1,4,3.6635616461296463,-0.13415616459238477,-1.2424862656091509,-0.39565171107425245,-0.2220764357981978
1,67,67,1,38,49.0,2,10,0.0,1,2,2,3.912023005428146,2.016803719014738,1.474252157271447,-0.09794538219972089,-0.2220764357981978
2,24,44,0,19,33.0,3,0,0.0,1,2,1,3.5263605246161616,0.18450455890496673,-0.5398815010710653,-1.0902998117814928,-0.2220764357981978
2,12,55,1,13,36.0,1,5,0.0,1,2,2,3.6109179126442243,1.0608215485226833,-1.1019653127015336,-0.5941225969906069,-0.2220764357981978
1,26,47,0,13,54.0,3,0,0.0,0,1,2,4.007333185232471,0.42350010152798034,-0.44620086579932045,-1.0902998117814928,-0.2220764357981978
2,3,32,0,4,58.0,2,11,0.0,0,4,4,4.07753744390572,-0.7714776115870878,-1.5235281714243851,0.0012900607584562936,-0.2220764357981978
2,20,46,0,2,23.0,5,4,0.0,1,2,4,3.1780538303479458,0.34383492065364246,-0.7272427716145548,-0.693358039948784,-0.2220764357981978
3,5,52,1,0,97.0,5,9,0.0,0,2,4,4.584967478670572,0.8218260058996697,-1.4298475361526404,-0.1971808251578981,-0.2220764357981978
3,58,53,0,19,207.0,3,12,0.0,1,1,4,5.337538079701318,0.9014911867740076,1.0526892985485956,0.10052550371663348,-0.2220764357981978
1,54,28,1,2,21.0,3,3,0.0,0,4,1,3.091042453358316,-1.0901383350844394,0.8653280280051062,-0.7925934829069612,-0.2220764357981978
2,52,39,0,6,119.0,3,18,0.0,1,1,1,4.787491742782046,-0.21382134546672266,0.7716473927333615,0.6959381614656966,-0.2220764357981978
2,38,30,1,10,25.0,1,5,0.0,1,4,1,3.258096538021482,-0.9308079733357635,0.11588294583114811,-0.5941225969906069,-0.2220764357981978
2,19,46,0,5,59.0,3,17,0.0,0,1,1,4.0943445622221,0.34383492065364246,-0.7740830892504271,0.5967027185075194,-0.2220764357981978
2,22,33,1,2,24.0,1,3,0.0,0,4,1,3.2188758248682006,-0.6918124307127499,-0.63356213634281,-0.7925934829069612,-0.2220764357981978
1,49,35,1,15,113.0,4,4,0.0,0,5,2,4.736198448394496,-0.5324820689640741,0.6311264398257442,-0.693358039948784,-0.2220764357981978
3,5,39,0,0,22.0,1,0,0.0,1,2,3,3.1354942159291497,-0.21382134546672266,-1.4298475361526404,-1.0902998117814928,-0.2220764357981978
2,18,69,0,28,11.0,1,17,1.0,0,1,1,2.4849066497880004,2.1761340807634135,-0.8209234068862995,0.5967027185075194,4.502954113099627
3,43,29,0,4,33.0,1,13,0.0,1,4,3,3.5263605246161616,-1.0104731542101013,0.35008453401051,0.19976094667481067,-0.2220764357981978
3,17,50,0,2,205.0,5,19,0.0,0,1,4,5.327876168789581,0.6624956441509939,-0.8677637245221719,0.7951736044238739,-0.2220764357981978
2,37,33,0,4,41.0,3,8,0.0,1,3,2,3.7376696182833684,-0.6918124307127499,0.06904262819527573,-0.2964162681160753,-0.2220764357981978
2,8,39,0,0,39.0,1,7,0.0,1,1,1,3.6888794541139363,-0.21382134546672266,-1.2893265832450234,-0.39565171107425245,-0.2220764357981978
2,51,46,1,8,107.0,2,21,0.0,1,6,3,4.68213122712422,0.34383492065364246,0.724807075097489,0.9936444903402282,-0.2220764357981978
1,71,55,1,11,198.0,1,31,0.0,1,3,3,5.293304824724492,1.0608215485226833,1.6616134278149366,1.9859989199219998,-0.2220764357981978
1,56,53,1,23,100.0,5,14,0.0,1,2,2,4.61512051684126,0.9014911867740076,0.959008663276851,0.29899638963298786,-0.2220764357981978
3,70,68,0,21,1131.0,2,45,0.0,0,1,3,7.0317412587631285,2.096468899889076,1.6147731101790643,3.3752951213364804,-0.2220764357981978
1,62,53,0,14,360.0,3,26,0.0,1,2,3,5.8888779583328805,0.9014911867740076,1.240050569092085,1.4898217051311142,-0.2220764357981978
1,50,52,1,22,162.0,2,27,0.0,1,2,4,5.093750200806762,0.8218260058996697,0.6779667574616166,1.5890571480892912,-0.2220764357981978
3,1,31,0,3,29.0,5,2,0.0,1,3,1,3.4011973816621555,-0.8511427924614257,-1.6172088066961299,-0.8918289258651384,-0.2220764357981978
3,15,26,0,1,38.0,4,1,0.0,0,2,4,3.6635616461296463,-1.249468696833115,-0.9614443597939166,-0.9910643688233156,-0.2220764357981978
3,72,55,1,24,82.0,3,25,0.0,1,2,2,4.418840607796598,1.0608215485226833,1.708453745450809,1.390586262172937,-0.2220764357981978
2,69,47,1,10,159.0,2,24,0.0,0,4,3,5.075173815233827,0.42350010152798034,1.5679327925431918,1.2913508192147598,-0.2220764357981978
2,32,44,0,10,201.0,2,24,0.0,0,1,3,5.308267697401205,0.18450455890496673,-0.16515895998408617,1.2913508192147598,-0.2220764357981978
1,19,25,1,6,27.0,4,0,0.0,1,2,3,3.332204510175204,-1.3291338777074528,-0.7740830892504271,-1.0902998117814928,-0.2220764357981978
2,42,54,0,19,57.0,3,10,0.0,1,1,4,4.060443010546419,0.9811563676483455,0.3032442163746376,-0.09794538219972089,-0.2220764357981978
3,51,49,0,29,45.0,1,16,0.0,0,1,1,3.828641396489095,0.5828304632766561,0.724807075097489,0.4974672755493422,-0.2220764357981978
2,32,22,1,2,17.0,2,2,0.0,1,4,3,2.8903717578961645,-1.5681294203304665,-0.16515895998408617,-0.8918289258651384,-0.2220764357981978
3,26,55,1,13,61.0,1,26,0.0,0,2,3,4.127134385045092,1.0608215485226833,-0.44620086579932045,1.4898217051311142,-0.2220764357981978
